Date,Open,High,Low,Close,Adj Close,Volume
2018-01-18,32.349998,33.400002,31.600000,32.820000,31.650927,9100
2018-01-19,32.820000,33.220001,32.513000,32.799999,31.631641,5800
2018-01-22,32.922001,39.490002,32.922001,33.790001,32.586380,51300
2018-01-23,34.000000,35.116001,34.000000,34.320000,33.097496,18700
2018-01-24,35.750000,35.750000,31.520000,33.500000,32.306713,20100
2018-01-25,34.290001,34.963001,33.131001,33.917000,32.708862,21200
2018-01-26,35.014999,37.431999,35.014999,36.000000,34.717651,40900
2018-01-29,35.590000,37.340000,35.590000,36.509998,35.209488,70900
2018-01-30,36.189999,36.189999,33.310001,33.669998,32.470657,79500
2018-01-31,33.820000,34.299999,30.000000,31.650000,30.522608,43900
2018-02-01,30.459999,32.730000,30.459999,32.285000,31.134987,12300
2018-02-02,31.870001,32.219002,30.020000,30.080000,29.008532,58000
2018-02-05,29.360001,30.000000,24.850000,27.350000,26.375778,20300
2018-02-06,25.309999,28.820000,25.200001,27.500000,26.520430,35800
2018-02-07,28.860001,28.930000,27.969999,28.280001,27.272648,10500
2018-02-08,27.750000,27.750000,25.000000,25.006001,24.115273,9600
2018-02-09,24.466000,25.100000,21.440001,25.100000,24.205923,11900
2018-02-12,25.879999,26.670000,25.650000,26.150000,25.218517,3900
2018-02-13,27.330000,27.330000,25.757000,26.573000,25.626453,2600
2018-02-14,26.600000,27.997000,26.600000,27.870001,26.877254,3000
2018-02-15,28.580000,29.110001,27.940001,28.959999,27.928425,11000
2018-02-16,29.990000,29.990000,29.049999,29.680000,28.622782,12800
2018-02-20,29.000000,29.288000,27.952999,27.952999,26.957302,13400
2018-02-21,28.650000,29.941999,28.195999,28.520000,27.504097,16000
2018-02-22,27.972000,30.000000,27.143999,27.400000,26.423994,9900
2018-02-23,28.299999,29.040001,27.476000,28.410000,27.398018,4900
2018-02-26,28.510000,28.739000,27.962999,28.389999,27.378727,5600
2018-02-27,28.000000,28.032000,26.719999,26.950001,25.990028,7700
2018-02-28,26.846001,27.540001,25.469999,25.860001,24.938852,10400
2018-03-01,25.000000,25.600000,24.042999,24.549999,23.675512,7500
2018-03-02,22.910000,25.471001,22.910000,25.471001,24.563709,4400
2018-03-05,24.860001,26.200001,24.860001,25.980000,25.054575,2400
2018-03-06,26.000000,26.000000,25.771000,25.889999,24.967781,2200
2018-03-07,25.757000,26.160000,25.670000,26.160000,25.228170,1400
2018-03-08,26.200001,27.006001,26.200001,26.823000,25.867548,4400
2018-03-09,28.750000,28.750000,27.311001,28.209999,27.205147,6600
2018-03-12,27.900000,28.629999,27.900000,28.558001,27.540745,9100
2018-03-13,29.179001,29.179001,28.320000,28.339001,27.329550,2600
2018-03-14,28.280001,28.565001,27.980000,28.120001,27.118349,2300
2018-03-15,28.059999,28.150000,27.370001,27.370001,26.395065,3800
2018-03-16,27.629999,27.700001,27.629999,27.700001,26.713308,400
2018-03-19,27.200001,27.200001,25.900000,25.900000,24.977425,3200
2018-03-20,26.253000,26.253000,25.982000,25.982000,25.056503,1100
2018-03-21,26.340000,26.389999,26.271999,26.271999,25.336174,2400
2018-03-22,25.000000,25.510000,24.162001,24.162001,23.301331,5600
2018-03-23,25.000000,25.510000,23.200001,23.200001,22.373602,4100
2018-03-26,23.247000,23.750000,22.382000,23.732000,22.886650,4900
2018-03-27,23.650000,23.799999,22.129999,22.375999,21.578953,4300
2018-03-28,22.040001,23.379999,22.040001,22.990000,22.171082,4100
2018-03-29,23.576000,23.690001,22.837999,23.620001,22.778641,2900
2018-04-02,22.980000,23.170000,20.990000,21.360001,20.599146,6100
2018-04-03,21.360001,22.573999,21.129999,22.299999,21.505659,3500
2018-04-04,21.000000,23.690001,21.000000,23.690001,22.846149,3900
2018-04-05,23.879999,23.879999,23.580000,23.580000,22.740068,2100
2018-04-06,22.860001,22.929001,21.150000,21.469999,20.705225,6600
2018-04-09,22.280001,22.545000,21.875000,22.340000,21.544237,6000
2018-04-10,22.900000,23.874001,22.844000,23.874001,23.023596,7200
2018-04-11,23.302999,24.184000,23.302999,24.100000,23.241543,1900
2018-04-12,24.000000,24.052000,23.920000,23.969999,23.116175,2600
2018-04-13,23.799999,23.799999,23.219999,23.309999,22.479679,600
2018-04-16,23.658001,23.658001,23.464001,23.480000,22.643629,800
2018-04-17,23.770000,24.450001,23.743000,24.450001,23.579077,24700
2018-04-18,24.653999,24.653999,24.653999,24.653999,23.775806,500
2018-04-19,24.000000,24.013000,23.627001,23.993000,23.138353,4000
2018-04-20,23.450001,23.450001,23.450001,23.450001,22.614698,300
2018-04-23,23.590000,23.600000,23.129999,23.129999,22.306099,900
2018-04-24,23.277000,23.389999,23.230000,23.319000,22.488363,1600
2018-04-25,22.136000,22.440001,21.950001,22.076000,21.289640,2500
2018-04-26,22.076000,22.076000,22.076000,22.076000,21.289640,0
2018-04-27,23.320000,23.430000,23.124001,23.124001,22.300308,1000
2018-04-30,23.450001,23.450001,23.450001,23.450001,22.614698,100
2018-05-01,22.900000,22.900000,21.969999,22.270000,21.476725,1900
2018-05-02,22.000000,22.000000,21.615000,21.615000,20.845060,400
2018-05-03,21.219999,21.219999,20.459999,20.850000,20.107307,6500
2018-05-04,20.879000,21.590000,20.879000,21.590000,20.820953,1100
2018-05-07,21.510000,21.590000,21.450001,21.450001,20.685942,5300
2018-05-08,21.770000,22.000000,21.730000,21.782000,21.006115,5400
2018-05-09,21.740000,22.760000,21.525000,22.760000,21.949274,2600
2018-05-10,22.820000,22.820000,22.820000,22.820000,22.007137,1200
2018-05-11,23.110001,24.799999,23.110001,24.760000,23.878036,10000
2018-05-14,25.209999,25.520000,24.830000,25.120001,24.225210,3900
2018-05-15,24.650000,25.230000,24.650000,25.080000,24.186636,7100
2018-05-16,25.257000,25.850000,25.257000,25.737000,24.820227,5600
2018-05-17,25.900000,26.170000,25.900000,26.150000,25.218517,1900
2018-05-18,26.242001,26.264000,26.200001,26.264000,25.328459,1000
2018-05-21,26.270000,26.381001,25.110001,25.270000,24.369867,5300
2018-05-22,25.473000,25.625999,25.473000,25.625999,24.713184,800
2018-05-23,25.090000,25.250000,25.090000,25.209999,24.312002,1500
2018-05-24,25.594999,25.862000,25.594999,25.750000,24.832769,1400
2018-05-25,25.920000,25.920000,25.920000,25.920000,24.996714,300
2018-05-29,25.120001,25.320000,24.695000,25.320000,24.418083,2000
2018-05-30,26.252001,26.780001,26.240000,26.780001,25.826082,2500
2018-05-31,26.209999,26.209999,25.740000,25.909000,24.986107,600
2018-06-01,26.080000,26.620001,26.080000,26.400000,25.459616,1400
2018-06-04,26.600000,26.600000,26.600000,26.600000,25.652489,300
2018-06-05,27.215000,27.535000,27.025999,27.025999,26.063316,5800
2018-06-06,27.650000,28.719999,27.650000,28.577999,27.560034,4000
2018-06-07,28.650000,28.910000,28.049999,28.714001,27.691191,8300
2018-06-08,29.000000,30.030001,29.000000,29.771999,28.711502,9200
2018-06-11,29.799999,30.570000,29.702999,30.379999,29.297844,2700
2018-06-12,31.540001,31.540001,30.100000,30.190001,29.114613,3700
2018-06-13,30.250000,30.913000,30.247000,30.500000,29.413572,4300
2018-06-14,29.854000,30.610001,29.854000,30.402000,29.319063,2100
2018-06-15,30.070999,30.215000,30.070999,30.190001,29.114613,1100
2018-06-18,29.700001,29.837999,29.040001,29.055000,28.020042,5300
2018-06-19,28.969999,30.000000,28.969999,30.000000,28.983253,2300
2018-06-20,30.615000,30.719999,30.389999,30.700001,29.659531,2100
2018-06-21,30.299999,30.370001,30.010000,30.010000,28.992910,1500
2018-06-22,30.150000,30.150000,30.150000,30.150000,29.128166,300
2018-06-25,29.555000,29.555000,28.670000,29.112000,28.125345,10200
2018-06-26,28.430000,28.700001,28.430000,28.700001,27.727314,700
2018-06-27,28.320000,28.320000,27.770000,27.849001,26.905153,1800
2018-06-28,28.115000,28.709999,27.719999,28.709999,27.736971,1800
2018-06-29,29.280001,29.299999,28.889999,28.889999,27.910872,1500
2018-07-02,28.700001,28.900000,28.700001,28.900000,27.920534,2100
2018-07-03,29.770000,29.770000,29.500000,29.549999,28.548502,1700
2018-07-05,29.549999,30.010000,29.549999,29.950001,28.934946,1600
2018-07-06,30.200001,32.150002,30.200001,32.150002,31.060387,7100
2018-07-09,34.110001,36.810001,32.441002,32.862000,31.748262,17400
2018-07-10,32.310001,32.721001,32.250000,32.721001,31.612034,4100
2018-07-11,32.200001,32.200001,31.940001,32.200001,31.108690,2100
2018-07-12,32.400002,33.347000,32.400002,33.250000,32.123104,3700
2018-07-13,33.150002,33.330002,33.049999,33.060001,31.939547,3500
2018-07-16,33.900002,33.900002,32.080002,32.230000,31.137674,2700
2018-07-17,32.750000,33.057999,32.540001,33.000000,31.881577,10900
2018-07-18,32.724998,33.256001,32.724998,33.256001,32.128902,1300
2018-07-19,32.560001,32.810001,31.881001,32.810001,31.698023,6000
2018-07-20,32.599998,32.599998,32.205002,32.250000,31.157000,2700
2018-07-23,32.405998,32.405998,31.955000,32.279999,31.185976,2700
2018-07-24,33.040001,33.150002,32.470001,32.547001,31.443930,2000
2018-07-25,32.884998,33.110001,32.750000,32.750000,31.640049,4300
2018-07-26,32.570000,33.388000,32.369999,33.388000,32.256432,2200
2018-07-27,34.250000,34.250000,31.485001,31.808001,30.729979,3500
2018-07-30,31.139999,31.760000,31.139999,31.702999,30.628532,2200
2018-07-31,32.587002,33.070000,32.500000,33.063000,31.942440,2100
2018-08-01,33.349998,33.400002,33.099998,33.099998,31.978186,1900
2018-08-02,32.970001,33.066002,32.970001,33.066002,31.945347,700
2018-08-03,33.490002,34.150002,33.490002,34.150002,32.992611,8600
2018-08-06,33.962002,34.581001,33.750000,34.349998,33.185825,16400
2018-08-07,35.000000,35.299999,34.542000,34.900002,33.717190,5000
2018-08-08,35.750000,36.500000,35.256001,36.230000,35.002106,15900
2018-08-09,36.750000,36.750000,35.500000,35.799999,34.586681,13300
2018-08-10,34.700001,35.512001,34.560001,34.792999,33.613811,12700
2018-08-13,34.650002,34.650002,34.209999,34.240002,33.079559,1900
2018-08-14,34.169998,35.139000,34.169998,35.139000,33.948090,5400
2018-08-15,35.110001,35.110001,33.702000,34.240002,33.079559,3600
2018-08-16,35.000000,35.990002,35.000000,35.730000,34.519054,8300
2018-08-17,35.500000,36.248001,35.150002,36.230000,35.002106,11200
2018-08-20,36.880001,36.880001,36.421001,36.471001,35.234943,20900
2018-08-21,37.139999,37.139999,36.597000,36.830002,35.581779,12100
2018-08-22,36.709999,37.250000,36.323002,37.036999,35.781761,12600
2018-08-23,37.070000,37.070000,36.000000,36.529999,35.291943,8100
2018-08-24,36.580002,36.696999,36.099998,36.424999,35.190502,9400
2018-08-27,36.419998,37.249001,36.419998,36.985001,35.731522,15900
2018-08-28,37.349998,37.349998,36.810001,37.169998,35.910244,8700
2018-08-29,36.820000,38.130001,36.748001,38.029999,36.741104,10000
2018-08-30,38.389999,38.389999,36.900002,37.395000,36.127632,10700
2018-08-31,37.500000,37.500000,36.865002,37.394001,36.126659,9100
2018-09-04,37.400002,37.400002,35.380001,36.247002,35.018536,16200
2018-09-05,35.860001,36.431999,35.849998,36.431999,35.197262,6000
2018-09-06,36.171001,36.171001,34.569000,35.153999,33.962570,7600
2018-09-07,34.945000,35.414001,34.660000,35.215000,34.021507,6300
2018-09-10,35.540001,35.540001,34.220001,34.379002,33.213840,9500
2018-09-11,33.750000,34.400002,33.500000,33.900002,32.751080,11800
2018-09-12,33.910000,35.016998,33.910000,35.000000,33.813797,6900
2018-09-13,35.560001,35.560001,34.826000,35.270000,34.074638,1800
2018-09-14,35.250000,35.340000,34.824001,34.880001,33.697861,1900
2018-09-17,34.477001,34.554001,34.412998,34.445999,33.278564,1300
2018-09-18,34.919998,35.502998,34.840000,35.353001,34.154831,4200
2018-09-19,35.650002,35.730999,35.150002,35.320000,34.122952,4300
2018-09-20,36.049999,36.160000,36.049999,36.160000,34.934483,700
2018-09-21,36.910000,36.910000,36.080002,36.080002,34.857189,2500
2018-09-24,36.060001,36.220001,35.949001,36.000000,34.779903,3400
2018-09-25,35.930000,36.570000,35.846001,35.846001,34.672535,7100
2018-09-26,36.310001,36.487000,36.099998,36.130001,34.947235,8300
2018-09-27,36.090000,36.886002,36.019001,36.695999,35.494705,3800
2018-09-28,36.444000,37.030998,36.444000,37.030998,35.818741,1700
2018-10-01,37.029999,37.029999,34.770000,35.000000,33.854233,37000
2018-10-02,35.020000,35.139999,34.799999,34.950001,33.805862,6300
2018-10-03,35.000000,36.020000,35.000000,35.730000,34.560333,3800
2018-10-04,34.830002,34.830002,33.950001,34.250000,33.128784,14800
2018-10-05,34.905998,34.905998,33.787998,33.787998,32.681904,900
2018-10-08,33.790001,33.868000,33.130001,33.846001,32.738010,5300
2018-10-09,33.592999,34.455002,33.209000,34.237999,33.117176,2900
2018-10-10,33.555000,33.555000,32.450001,32.810001,31.735928,6100
2018-10-11,31.209999,31.410000,29.150000,29.920000,28.940533,11400
2018-10-12,29.653999,29.989000,29.549999,29.989000,29.007271,17100
2018-10-15,29.674999,29.885000,29.459999,29.885000,28.906677,700
2018-10-16,30.290001,32.590000,30.290001,32.240002,31.184587,20600
2018-10-17,31.790001,32.310001,31.129999,32.310001,31.252289,13400
2018-10-18,32.299999,32.299999,30.700001,31.250000,30.226990,3000
2018-10-19,31.299999,31.299999,31.160000,31.160000,30.139938,400
2018-10-22,30.000000,30.000000,28.757000,29.580000,28.611662,6100
2018-10-23,28.940001,29.483000,27.608000,29.280001,28.321487,3000
2018-10-24,28.650000,28.905001,26.127001,26.127001,25.271704,1200
2018-10-25,25.270000,26.643999,25.270000,26.643999,25.771774,1000
2018-10-26,25.625999,25.980000,25.625999,25.980000,25.129511,700
2018-10-29,26.000000,26.000000,25.620001,25.620001,24.781298,1600
2018-10-30,26.559999,26.565001,25.990000,26.565001,25.695364,2100
2018-10-31,27.100000,27.200001,26.388000,26.945000,26.062922,4300
2018-11-01,27.200001,28.945999,27.200001,28.945999,27.998409,5500
2018-11-02,30.260000,31.760000,27.719999,27.920000,27.006002,7800
2018-11-05,28.000000,29.108999,28.000000,29.108999,28.156082,1200
2018-11-06,29.160000,30.049999,29.160000,29.920000,28.940533,8600
2018-11-07,29.920000,31.516001,29.920000,31.334999,30.309210,11400
2018-11-08,31.330000,31.375000,30.450001,30.450001,29.453182,7700
2018-11-09,30.150000,30.320999,29.700001,29.700001,28.727730,6300
2018-11-12,29.719999,29.966000,28.809999,29.031000,28.080631,4900
2018-11-13,29.485001,29.549999,28.517000,28.520000,27.586365,6400
2018-11-14,27.830000,27.945000,27.250000,27.386000,26.489485,5700
2018-11-15,27.728001,28.290001,27.700001,28.290001,27.363890,1800
2018-11-16,29.000000,29.080000,29.000000,29.049999,28.099010,700
2018-11-19,29.049999,29.049999,28.402000,28.402000,27.472227,3100
2018-11-20,27.370001,28.110001,27.370001,27.617001,26.712925,4700
2018-11-21,27.450001,27.669001,27.299999,27.669001,26.763224,4800
2018-11-23,28.065001,28.110001,28.065001,28.110001,27.189781,4100
2018-11-26,28.250000,28.250000,27.920000,28.101999,27.182047,2100
2018-11-27,27.485001,28.139999,27.480000,28.139999,27.218801,3200
2018-11-28,28.441999,29.639000,28.379999,29.611000,28.641649,2100
2018-11-29,29.843000,30.712999,29.830000,30.427000,29.430931,2400
2018-11-30,30.360001,30.360001,30.360001,30.360001,29.366125,300
2018-12-03,30.750000,31.589001,30.750000,31.540001,30.507500,7000
2018-12-04,31.840000,31.840000,28.750000,28.750000,27.808834,9600
2018-12-06,27.549999,28.240000,26.412001,28.240000,27.315527,9500
2018-12-07,28.280001,28.280001,26.763000,26.763000,25.886879,800
2018-12-10,26.247000,26.559999,25.433001,26.555000,25.685688,2900
2018-12-11,26.896999,26.896999,26.000000,26.650000,25.777580,700
2018-12-12,28.049999,28.400000,27.355000,27.355000,26.459501,1500
2018-12-13,27.816000,27.816000,26.716999,26.716999,25.842382,1800
2018-12-14,25.500000,25.500000,24.371000,24.591000,23.785982,7500
2018-12-17,23.200001,24.929001,23.129999,23.268999,22.507257,4700
2018-12-18,23.834999,23.834999,22.000000,22.615999,21.875637,1800
2018-12-19,22.860001,22.914000,20.780001,21.039000,20.350262,5400
2018-12-20,20.940001,21.049999,20.250000,20.250000,19.587091,3800
2018-12-21,20.209999,20.507000,18.752001,18.752001,18.138130,9800
2018-12-24,18.750000,18.770000,17.934999,17.934999,17.347876,13200
2018-12-26,18.412001,20.502001,18.000000,20.502001,19.830843,5400
2018-12-27,19.850000,20.290001,18.950001,20.290001,19.721008,8400
2018-12-28,20.660000,21.500000,20.559999,20.681000,20.101048,16900
2018-12-31,21.590000,21.590000,20.930000,21.288000,20.691025,5700
2019-01-02,19.719999,21.580000,19.719999,21.551001,20.946650,4400
2019-01-03,21.900000,21.900000,20.865999,20.865999,20.280857,2300
2019-01-04,21.299999,23.129999,21.299999,23.007000,22.361816,4400
2019-01-07,23.740000,24.580000,23.350000,24.407000,23.722559,16800
2019-01-08,25.840000,25.840000,23.969999,24.601999,23.912090,13700
2019-01-09,24.570000,25.250000,24.570000,24.712000,24.019007,7800
2019-01-10,24.070000,24.726999,24.000999,24.726999,24.033587,2300
2019-01-11,24.384001,25.110001,24.384001,25.110001,24.405846,900
2019-01-14,24.629999,24.629999,24.191999,24.191999,23.513586,3600
2019-01-15,24.000000,25.209999,24.000000,25.141001,24.435976,15800
2019-01-16,25.250000,25.622000,24.650000,24.695999,24.003452,24400
2019-01-17,24.990000,25.230000,24.990000,25.230000,24.522478,800
2019-01-18,25.098000,25.782000,25.098000,25.747000,25.024981,17800
2019-01-22,26.469999,26.469999,24.719999,24.957001,24.257132,15400
2019-01-23,24.653000,25.153999,24.653000,25.153999,24.448605,800
2019-01-24,24.670000,24.670000,24.040001,24.094999,23.419306,1900
2019-01-25,24.299000,24.299000,24.268000,24.268000,23.587456,300
2019-01-28,24.000000,24.000000,23.104000,23.169001,22.519278,4400
2019-01-29,23.010000,23.591000,23.010000,23.582001,22.920692,4300
2019-01-30,23.725000,24.311001,23.465000,23.858999,23.189922,24800
2019-01-31,24.320000,24.777000,24.260000,24.777000,24.082180,1900
2019-02-01,24.688000,24.812000,24.680000,24.812000,24.116201,1400
2019-02-04,24.700001,24.790001,24.420000,24.655001,23.963604,8600
2019-02-05,24.799999,25.340000,24.799999,25.004999,24.303787,4900
2019-02-06,24.725000,24.725000,24.725000,24.725000,24.031641,100
2019-02-07,24.440001,24.440001,23.500000,23.770000,23.103418,4100
2019-02-08,23.190001,24.122000,23.190001,24.122000,23.445549,500
2019-02-11,24.231001,24.410000,24.231001,24.375999,23.692429,9300
2019-02-12,24.330000,25.179001,24.330000,25.179001,24.472910,3300
2019-02-13,25.329000,25.389999,25.290001,25.389999,24.677990,2000
2019-02-14,25.764999,25.764999,25.764999,25.764999,25.042475,200
2019-02-15,25.872000,26.690001,25.872000,26.690001,25.941540,2400
2019-02-19,26.820000,26.820000,26.083000,26.083000,25.351557,5200
2019-02-20,25.799999,25.799999,25.611000,25.611000,24.892796,2500
2019-02-21,24.712999,24.773001,24.600000,24.773001,24.078293,2300
2019-02-22,25.003000,25.535000,25.003000,25.270000,24.561357,1600
2019-02-25,25.611000,25.771999,25.600000,25.695000,24.974438,500
2019-02-26,25.899000,25.950001,25.853001,25.950001,25.222286,7200
2019-02-27,26.660000,26.760000,26.634001,26.634001,25.887106,3400
2019-02-28,26.950001,28.040001,26.950001,27.676001,26.899889,26200
2019-03-01,28.580000,28.840000,28.580000,28.688000,27.883507,600
2019-03-04,29.450001,29.450001,26.459999,26.936001,26.180641,6600
2019-03-05,26.639999,26.889999,26.555000,26.555000,25.810318,1000
2019-03-06,25.799999,25.799999,24.500000,24.511999,23.824612,17500
2019-03-07,24.500000,24.500000,23.920000,24.086000,23.410559,3400
2019-03-08,23.360001,23.858000,23.340000,23.858000,23.188953,2200
2019-03-11,23.900000,24.650000,23.900000,24.556000,23.867380,3100
2019-03-12,25.068001,25.218000,24.754999,24.754999,24.060797,1400
2019-03-13,24.820000,25.200001,24.656000,24.995001,24.294067,4800
2019-03-14,24.600000,24.622000,24.500000,24.622000,23.931528,11000
2019-03-15,24.836000,25.030001,24.690001,25.030001,24.328087,700
2019-03-18,25.150000,25.360001,25.004000,25.115999,24.411676,3600
2019-03-19,25.809999,25.990000,25.540001,25.747999,25.082874,5700
2019-03-20,25.620001,25.719999,24.816999,25.181000,24.530521,5700
2019-03-21,24.700001,24.750999,24.316000,24.483999,23.851526,1700
2019-03-22,24.209999,24.209999,22.830000,22.833000,22.243181,17200
2019-03-25,22.700001,22.700001,22.202999,22.504000,21.922674,3600
2019-03-26,23.504999,23.527000,23.163000,23.174999,22.576342,2600
2019-03-27,22.952999,22.952999,22.778000,22.778000,22.189598,600
2019-03-28,23.004999,23.122999,23.004999,23.122999,22.525684,300
2019-03-29,23.500000,23.702000,23.500000,23.702000,23.089729,300
2019-04-01,24.129999,24.129999,23.680000,23.722000,23.109211,3100
2019-04-02,23.737000,23.737000,23.638000,23.638000,23.027382,400
2019-04-03,23.767000,23.891001,23.611000,23.611000,23.001080,2000
2019-04-04,23.896999,23.900000,23.895000,23.895000,23.277742,300
2019-04-05,24.650999,24.650999,24.518999,24.518999,23.885622,1300
2019-04-08,24.340000,24.430000,24.309999,24.430000,23.798925,1000
2019-04-09,24.125000,24.125000,23.565001,23.565001,22.956268,1600
2019-04-10,23.851000,23.858999,23.826000,23.826000,23.210527,500
2019-04-11,23.073999,23.073999,23.073999,23.073999,22.477949,100
2019-04-12,22.980000,22.980000,22.374001,22.374001,21.796036,500
2019-04-15,22.075001,22.320000,22.000000,22.260000,21.684978,9700
2019-04-16,22.410000,22.440001,21.841000,21.841000,21.276802,4100
2019-04-17,21.910000,21.910000,19.275000,19.600000,19.093695,30100
2019-04-18,19.600000,19.809999,18.572001,19.360001,18.859892,11700
2019-04-22,19.530001,19.559999,18.971001,19.433001,18.931005,108500
2019-04-23,19.500000,20.839001,19.500000,20.533001,20.002590,135600
2019-04-24,21.950001,21.950001,20.000000,20.334999,19.809702,8900
2019-04-25,19.900000,20.851000,19.900000,20.851000,20.312376,4100
2019-04-26,20.889999,21.240000,20.789000,21.099001,20.553970,3800
2019-04-29,21.330000,21.587000,21.225000,21.400000,20.847195,6300
2019-04-30,21.450001,21.450001,20.400000,20.775000,20.238338,7900
2019-05-01,21.219999,21.250000,20.400000,20.856001,20.317247,30500
2019-05-02,21.049999,21.285999,20.879999,21.285999,20.736137,2900
2019-05-03,21.690001,21.770000,21.580000,21.770000,21.207636,2300
2019-05-06,21.600000,22.740000,21.240000,22.591999,22.008402,28100
2019-05-07,22.030001,22.150000,20.033001,20.615999,20.083447,12400
2019-05-08,20.620001,21.389999,20.620001,21.089001,20.544230,3600
2019-05-09,20.600000,21.121000,20.070000,21.105000,20.559813,11500
2019-05-10,20.790001,20.790001,19.730000,20.598000,20.065908,11600
2019-05-13,19.959999,19.959999,18.450001,18.674999,18.192589,42800
2019-05-14,18.950001,19.150000,18.924000,19.070000,18.577383,8000
2019-05-15,18.510000,19.209000,18.370001,19.209000,18.712793,229000
2019-05-16,19.520000,20.190001,19.275999,19.601000,19.094664,7400
2019-05-17,19.410000,19.530001,19.205000,19.205000,18.708893,1100
2019-05-20,18.530001,18.628000,18.459999,18.459999,17.983141,4300
2019-05-21,18.420000,18.851999,18.129999,18.808001,18.322149,2100
2019-05-22,18.570000,18.809999,18.190001,18.796000,18.310461,9000
2019-05-23,18.370001,18.370001,17.799999,18.110001,17.642181,42600
2019-05-24,18.379999,18.450001,18.200001,18.200001,17.729858,3500
2019-05-28,18.368999,18.368999,17.134001,17.134001,16.691395,5900
2019-05-29,16.459000,16.708000,16.090000,16.641001,16.211130,22800
2019-05-30,16.756001,16.915001,16.280001,16.320000,15.898420,162400
2019-05-31,15.470000,15.902000,15.470000,15.562000,15.160001,9800
2019-06-03,16.171000,16.290001,15.870000,15.987000,15.574024,129200
2019-06-04,16.563000,17.149000,16.542999,17.149000,16.706007,9300
2019-06-05,17.299000,17.299999,16.657000,16.787001,16.353359,5200
2019-06-06,16.636999,16.712000,16.412001,16.416000,15.991941,2000
2019-06-07,16.622000,17.049999,16.622000,16.952000,16.514093,2800
2019-06-10,17.049999,17.049999,16.608999,16.618999,16.189697,2500
2019-06-11,16.840000,17.000000,16.500000,16.504999,16.078640,6100
2019-06-12,16.459000,17.049999,16.459000,17.007000,16.567675,79900
2019-06-13,17.590000,17.590000,16.986000,17.021000,16.581312,28300
2019-06-14,17.049999,17.049999,16.525000,16.525000,16.098127,3100
2019-06-17,16.691999,16.969999,16.691999,16.840000,16.404989,10700
2019-06-18,17.520000,17.540001,17.305000,17.327000,16.879408,38800
2019-06-19,17.490000,17.780001,17.400000,17.730000,17.271999,69400
2019-06-20,18.430000,18.530001,18.032000,18.143000,17.674330,212100
